image_path,image_name,reconstruction_error,is_anomaly,threshold
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00803.JPG,DSC00803.JPG,0.009454256854951382,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00803.JPG,DSC00803.JPG,0.009454256854951382,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00804.JPG,DSC00804.JPG,0.009404690004885197,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00804.JPG,DSC00804.JPG,0.009404690004885197,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00805.JPG,DSC00805.JPG,0.012983542867004871,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00805.JPG,DSC00805.JPG,0.012983542867004871,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00806.JPG,DSC00806.JPG,0.01361989974975586,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00806.JPG,DSC00806.JPG,0.01361989974975586,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00807.JPG,DSC00807.JPG,0.01152085606008768,False,0.05925380870468049
C:\WorkSpace\Toyota\mag\AnomalyDetection\data\Fe2.5\DSC00807.JPG,DSC00807.JPG,0.01152085606008768,False,0.05925380870468049
