image_path,image_name,reconstruction_error,is_anomaly,threshold
AnomalyDetection/data/Fe25/DSC00590.JPG,DSC00590.JPG,0.006085685919970274,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00591.JPG,DSC00591.JPG,0.001429148018360138,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00592.JPG,DSC00592.JPG,0.0015649528941139579,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00594.JPG,DSC00594.JPG,0.008095511235296726,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00595.JPG,DSC00595.JPG,0.001971515594050288,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00596.JPG,DSC00596.JPG,0.0021732174791395664,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00598.JPG,DSC00598.JPG,0.0030908917542546988,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00599.JPG,DSC00599.JPG,0.0024051787331700325,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00601.JPG,DSC00601.JPG,0.002096393844112754,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00604.JPG,DSC00604.JPG,0.0040139807388186455,True,0.000433755201453543
AnomalyDetection/data/Fe25/DSC00606.JPG,DSC00606.JPG,0.001774969743564725,True,0.000433755201453543
