image_path,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64,latent_65,latent_66,latent_67,latent_68,latent_69,latent_70,latent_71,latent_72,latent_73,latent_74,latent_75,latent_76,latent_77,latent_78,latent_79,latent_80,latent_81,latent_82,latent_83,latent_84,latent_85,latent_86,latent_87,latent_88,latent_89,latent_90,latent_91,latent_92,latent_93,latent_94,latent_95,latent_96,latent_97,latent_98,latent_99,latent_100,latent_101,latent_102,latent_103,latent_104,latent_105,latent_106,latent_107,latent_108,latent_109,latent_110,latent_111,latent_112,latent_113,latent_114,latent_115,latent_116,latent_117,latent_118,latent_119,latent_120,latent_121,latent_122,latent_123,latent_124,latent_125,latent_126,latent_127
AnomalyDetection/data/Fe15/DSC00537.JPG,-58.37815475463867,-52.938228607177734,6.851073741912842,-96.72123718261719,48.51557540893555,1.2972588539123535,-13.109089851379395,-26.47374725341797,-90.72566986083984,106.7024154663086,-127.65055084228516,7.334903717041016,-126.2389144897461,-67.236083984375,99.43372344970703,30.260034561157227,-71.19900512695312,15.646231651306152,52.86893081665039,-88.58490753173828,-11.150017738342285,12.941044807434082,-17.958234786987305,3.343766450881958,95.95709228515625,-104.78707122802734,39.669166564941406,22.909435272216797,73.7248764038086,-0.7218725085258484,70.66376495361328,-5.809217929840088,-42.18464660644531,112.89302062988281,14.493648529052734,-17.795150756835938,-111.49176788330078,26.315858840942383,98.02564239501953,115.04546356201172,-21.994848251342773,3.635751247406006,-67.14646911621094,132.60633850097656,-77.47949981689453,52.180511474609375,48.193756103515625,-77.76791381835938,23.42998504638672,93.81329345703125,-41.357421875,-41.95592498779297,-77.16742706298828,103.63013458251953,111.1444320678711,-13.868768692016602,-89.0051498413086,-29.887866973876953,12.268488883972168,7.221391201019287,23.835052490234375,30.311824798583984,4.389195442199707,-52.65769577026367,-21.545574188232422,-39.50466537475586,17.72508430480957,-13.347624778747559,52.52509307861328,-46.760807037353516,-11.144475936889648,133.1033172607422,29.10689353942871,12.802144050598145,-14.550838470458984,83.25819396972656,98.2800521850586,-3.8102011680603027,-66.9333724975586,54.525489807128906,8.987632751464844,35.54856491088867,-14.503705024719238,-60.68536376953125,-76.2141342163086,-51.712135314941406,33.81679153442383,-30.219865798950195,37.37626266479492,1.988465666770935,-90.66971588134766,30.487035751342773,27.964908599853516,-36.45924377441406,35.638763427734375,2.1984198093414307,42.660316467285156,-90.62637329101562,66.86077880859375,87.84679412841797,-47.256446838378906,24.468353271484375,-54.566646575927734,-87.41454315185547,-110.99422454833984,-24.94890022277832,-86.92781066894531,10.384891510009766,-30.548734664916992,-93.34037780761719,90.45589447021484,54.26118850708008,-76.5581283569336,-23.077669143676758,-165.56239318847656,-19.396406173706055,-106.75688171386719,-118.36209869384766,-165.05210876464844,44.2223014831543,-50.39347839355469,-117.97258758544922,-154.61802673339844,-62.603919982910156,48.254486083984375,35.3042106628418,9.872992515563965,-37.16047286987305
AnomalyDetection/data/Fe15/DSC00538.JPG,-72.03539276123047,-77.153076171875,1.5355180501937866,-85.3756103515625,50.11550521850586,-63.13642501831055,7.65251350402832,-50.703590393066406,-83.93460845947266,114.06504821777344,-144.91867065429688,1.4341248273849487,-121.5943832397461,-38.302120208740234,87.55419158935547,36.8935661315918,-85.34413146972656,22.370325088500977,44.46977615356445,-41.913150787353516,48.93434143066406,14.249679565429688,-25.0093936920166,-37.90549087524414,55.913150787353516,-137.7393035888672,67.33834838867188,54.57673645019531,74.52429962158203,19.00107765197754,60.74393081665039,-40.297508239746094,-46.706092834472656,85.72410583496094,-4.827625751495361,-11.803350448608398,-95.412109375,84.81845092773438,105.20332336425781,143.6837615966797,4.012196063995361,-8.782455444335938,-79.78592681884766,121.47761535644531,-93.91603088378906,28.55516242980957,35.97697448730469,-60.60797882080078,23.818811416625977,68.8835678100586,-66.88397216796875,-81.71585845947266,-96.82725524902344,78.97811126708984,107.96473693847656,9.009276390075684,-90.65860748291016,4.3526716232299805,-23.838848114013672,-18.532838821411133,53.64560317993164,-15.30794620513916,45.384803771972656,-56.493587493896484,-17.62328338623047,-64.8587417602539,32.89421463012695,14.797184944152832,83.00827026367188,-121.22583770751953,22.691631317138672,132.3466033935547,-2.1293652057647705,24.61693572998047,-16.760513305664062,75.24603271484375,85.1097183227539,15.995891571044922,-76.17607116699219,76.49279022216797,-29.859725952148438,4.554978370666504,-8.1251859664917,-44.885902404785156,-63.06833267211914,-53.19093322753906,28.81293296813965,-48.701175689697266,29.8863582611084,-4.27977180480957,-133.89625549316406,52.1950798034668,5.401106357574463,-28.664276123046875,30.636281967163086,-2.6875827312469482,61.10832977294922,-105.26355743408203,111.25370788574219,118.89776611328125,-51.77224349975586,-27.191055297851562,-51.30746078491211,-100.20861053466797,-70.12825012207031,-107.80467224121094,-100.47570037841797,-13.157976150512695,-9.923331260681152,-86.59175872802734,113.40162658691406,36.650596618652344,-67.20153045654297,-7.645405292510986,-181.72113037109375,-36.49134063720703,-110.65263366699219,-138.95362854003906,-182.3907928466797,22.073453903198242,-45.07563400268555,-133.45899963378906,-182.4808349609375,-50.9275016784668,19.140972137451172,16.33175277709961,-10.65162181854248,-48.30006790161133
AnomalyDetection/data/Fe15/DSC00541.JPG,-48.18360900878906,-42.78338623046875,7.235513210296631,-87.77912902832031,36.76694107055664,4.290093421936035,-2.217071056365967,-23.37119483947754,-73.36431121826172,88.55863952636719,-90.91413879394531,-10.253690719604492,-98.29808807373047,-64.85285949707031,75.05073547363281,38.47282409667969,-60.971435546875,2.0388081073760986,42.875423431396484,-75.58062744140625,3.598848819732666,16.18830680847168,-11.769630432128906,0.8676528930664062,81.02132415771484,-81.71417236328125,37.71954345703125,16.392784118652344,60.284881591796875,-0.9592086672782898,56.97060012817383,-11.14004135131836,-25.25699234008789,91.95040130615234,25.850481033325195,-24.105892181396484,-87.604736328125,39.8775520324707,75.74198150634766,94.39991760253906,-18.781635284423828,9.164376258850098,-47.512962341308594,107.51544952392578,-61.42778015136719,45.37226867675781,35.78215789794922,-71.77815246582031,24.101547241210938,85.91263580322266,-35.19796371459961,-39.52995300292969,-64.8912582397461,85.2576675415039,87.9426498413086,-3.1624088287353516,-73.02019500732422,-39.65510940551758,16.579496383666992,-0.8999995589256287,13.607010841369629,20.851573944091797,-1.787278175354004,-37.0760498046875,-28.501628875732422,-29.17743682861328,9.472994804382324,-0.32179343700408936,42.45413589477539,-42.57007598876953,-16.672590255737305,101.93684387207031,21.615921020507812,4.068356513977051,-7.238802433013916,65.29032135009766,72.5665512084961,-14.249452590942383,-58.334903717041016,42.1698112487793,-7.2618584632873535,29.42518424987793,-13.919610977172852,-58.14933776855469,-70.62818145751953,-40.257301330566406,24.70757484436035,-30.936426162719727,40.289466857910156,5.121204853057861,-77.72975158691406,27.270898818969727,22.600696563720703,-20.66888427734375,32.06039047241211,-0.2071554958820343,39.87957000732422,-74.50599670410156,63.60576248168945,85.53501892089844,-40.510963439941406,16.759180068969727,-49.73801040649414,-75.70679473876953,-88.50123596191406,-1.736364483833313,-79.95221710205078,9.667105674743652,-21.39399528503418,-82.24480438232422,73.962646484375,46.28386688232422,-58.84706497192383,-23.01520347595215,-133.76377868652344,-19.542245864868164,-91.07764434814453,-93.09598541259766,-134.55055236816406,42.8462028503418,-42.14966583251953,-93.33475494384766,-129.58749389648438,-53.68342208862305,47.348838806152344,20.088550567626953,0.32832977175712585,-29.906951904296875
AnomalyDetection/data/Fe15/DSC00543.JPG,-74.24002838134766,-73.31985473632812,0.8797522187232971,-60.7335319519043,42.12929916381836,-66.23241424560547,-2.1403908729553223,-45.75349426269531,-82.0909652709961,110.0655288696289,-169.3747100830078,24.804183959960938,-118.69422912597656,-18.634601593017578,90.73193359375,13.659174919128418,-80.38484954833984,32.270530700683594,43.38605499267578,-21.572492599487305,23.874004364013672,7.046800136566162,-22.869869232177734,-40.71394729614258,45.58641815185547,-143.21768188476562,60.10519027709961,51.99093246459961,64.70291900634766,12.589948654174805,61.65719223022461,-28.745750427246094,-48.75853729248047,79.75231170654297,-21.1724796295166,8.006889343261719,-95.10185241699219,56.768062591552734,105.84080505371094,138.2998504638672,4.04360818862915,-14.812966346740723,-82.2610092163086,116.91510772705078,-93.6589584350586,22.560651779174805,44.806312561035156,-40.48568344116211,16.2910213470459,44.28948974609375,-66.43025970458984,-79.68999481201172,-95.53463745117188,80.83210754394531,109.06898498535156,3.369016647338867,-93.18505859375,28.515588760375977,-38.72915267944336,-13.506722450256348,60.46512222290039,-16.073619842529297,50.05906677246094,-51.14336395263672,4.475924015045166,-62.636878967285156,46.58274459838867,5.366588115692139,84.21025085449219,-115.57096099853516,32.03802490234375,146.02781677246094,-2.239581346511841,26.095537185668945,-33.33564376831055,72.26284790039062,94.28264617919922,37.36768341064453,-66.93760681152344,81.04823303222656,-10.044947624206543,2.688720941543579,6.507809162139893,-28.90279197692871,-43.45232391357422,-58.16358947753906,28.147245407104492,-35.00202560424805,9.44857120513916,-14.578277587890625,-127.08220672607422,51.01451873779297,9.940191268920898,-32.53757858276367,18.2039794921875,8.15187931060791,41.83049774169922,-101.00325012207031,91.13124084472656,95.48111724853516,-48.37657928466797,-17.695877075195312,-39.77862548828125,-82.73157501220703,-67.82134246826172,-139.24163818359375,-81.34981536865234,-16.605945587158203,-15.221540451049805,-75.17974853515625,114.71172332763672,27.241897583007812,-70.3284683227539,2.6956939697265625,-175.19049072265625,-31.325551986694336,-101.45889282226562,-147.6872100830078,-174.8726348876953,5.983919620513916,-41.64800262451172,-136.8012237548828,-168.93841552734375,-42.71774673461914,-1.9885269403457642,29.626829147338867,-6.81752872467041,-55.338165283203125
AnomalyDetection/data/Fe15/DSC00545.JPG,-78.34781646728516,-75.79814910888672,0.8072505593299866,-70.19681549072266,45.70175552368164,-68.42339324951172,0.5913709998130798,-49.60499954223633,-87.7259750366211,117.1270751953125,-170.96798706054688,17.48759651184082,-122.79747009277344,-24.681941986083984,92.98043823242188,20.212575912475586,-84.35563659667969,31.090526580810547,45.36656188964844,-27.55274772644043,33.07345199584961,9.455270767211914,-23.824247360229492,-42.75893783569336,50.0646858215332,-147.86981201171875,64.60525512695312,55.186607360839844,70.23075103759766,14.424947738647461,64.06587982177734,-34.44549560546875,-48.892066955566406,86.2142105102539,-16.141204833984375,2.275956153869629,-99.71308135986328,67.65234375,109.45342254638672,146.12374877929688,1.9709926843643188,-12.684181213378906,-86.13076782226562,123.56900787353516,-98.43976593017578,25.166112899780273,43.854713439941406,-47.3516845703125,19.068302154541016,53.841148376464844,-69.12036895751953,-84.80603790283203,-101.07576751708984,84.42923736572266,114.00336456298828,5.829375743865967,-97.88414001464844,21.881744384765625,-35.802886962890625,-16.4276065826416,60.56227493286133,-17.659168243408203,50.802337646484375,-53.5905876159668,-1.7484780550003052,-67.2169189453125,44.445064544677734,8.37723445892334,88.32670593261719,-123.50001525878906,29.966773986816406,149.6626739501953,-2.3215768337249756,24.816362380981445,-29.88010025024414,77.32833099365234,95.44510650634766,32.90089416503906,-72.48424530029297,83.09419250488281,-17.14223289489746,2.869142770767212,2.6068923473358154,-37.1051139831543,-50.440284729003906,-58.76081848144531,28.597938537597656,-40.58626937866211,15.570847511291504,-11.452583312988281,-135.1437530517578,54.00541305541992,8.382305145263672,-32.48265838623047,22.54545783996582,6.470627784729004,49.16598129272461,-107.67818450927734,100.08245849609375,106.33599853515625,-51.22624969482422,-21.554035186767578,-45.62916946411133,-90.8364028930664,-72.80536651611328,-136.1785430908203,-90.17786407470703,-16.807218551635742,-16.140317916870117,-82.23442077636719,118.70621490478516,32.16432189941406,-72.87525177001953,-0.10867245495319366,-186.90756225585938,-34.67306900024414,-109.29804992675781,-153.14016723632812,-187.73899841308594,11.104601860046387,-43.63782501220703,-142.1283721923828,-181.45504760742188,-47.59203338623047,3.7006471157073975,26.07516098022461,-9.625201225280762,-55.50507354736328
AnomalyDetection/data/Fe15/DSC00546.JPG,-76.46754455566406,-72.09077453613281,3.090797185897827,-69.96443939208984,44.150657653808594,-59.006446838378906,-0.3895152509212494,-46.67477798461914,-86.02147674560547,112.40729522705078,-162.51864624023438,14.97801685333252,-120.33226013183594,-25.016006469726562,93.40557861328125,20.78719139099121,-81.770263671875,26.80150032043457,47.1855583190918,-28.746417999267578,29.06610107421875,8.689091682434082,-22.12789535522461,-39.67312240600586,51.79190444946289,-139.20652770996094,62.64930725097656,47.61908721923828,66.01021575927734,10.122350692749023,64.98158264160156,-31.50042724609375,-46.242618560791016,85.78596496582031,-12.581448554992676,1.524391770362854,-99.25334930419922,62.61993408203125,107.48938751220703,138.82508850097656,1.510598063468933,-9.658419609069824,-79.4437026977539,121.7537612915039,-92.68637084960938,27.70281410217285,44.70569610595703,-47.89970016479492,20.327699661254883,53.44643020629883,-65.40744018554688,-80.52103424072266,-98.9886474609375,85.88164520263672,112.356689453125,6.031331539154053,-97.02754974365234,16.828369140625,-29.43578338623047,-15.052117347717285,54.47800827026367,-14.346969604492188,44.55781173706055,-50.54487991333008,-3.852168560028076,-60.18230438232422,43.28519821166992,6.225615978240967,82.55490112304688,-114.85690307617188,22.493759155273438,145.41650390625,0.07872996479272842,19.9168701171875,-29.41935920715332,75.40249633789062,94.42113494873047,30.273269653320312,-72.07720184326172,79.49088287353516,-14.773436546325684,5.97485876083374,3.6286380290985107,-35.847381591796875,-52.35071563720703,-58.15092086791992,27.30517578125,-38.53302001953125,14.896212577819824,-10.335573196411133,-128.671630859375,52.670169830322266,12.293962478637695,-29.3475284576416,23.046350479125977,8.68732738494873,47.045387268066406,-103.49751281738281,93.49710083007812,100.940185546875,-48.94993591308594,-15.179622650146484,-44.22292709350586,-87.06702423095703,-70.91485595703125,-123.96016693115234,-85.795166015625,-14.75898551940918,-14.91627311706543,-82.75067901611328,114.16075897216797,31.6165714263916,-73.00259399414062,-2.697169303894043,-178.5960235595703,-33.87578201293945,-107.37408447265625,-145.72621154785156,-177.90101623535156,13.230697631835938,-45.462127685546875,-137.43336486816406,-174.79171752929688,-45.54914093017578,3.4082796573638916,29.025930404663086,-10.913580894470215,-53.122623443603516
AnomalyDetection/data/Fe15/DSC00548.JPG,-54.83505630493164,-24.451114654541016,20.6679744720459,-114.85917663574219,42.93197250366211,61.051368713378906,4.934374809265137,-21.39749526977539,-106.07679748535156,104.02283477783203,-79.76741790771484,-48.2169075012207,-109.89759826660156,-85.62066650390625,105.56871795654297,60.6682014465332,-69.78431701660156,-14.951668739318848,67.15583038330078,-99.896240234375,-3.7606201171875,31.427776336669922,4.211887359619141,24.0455265045166,104.6030044555664,-70.06660461425781,54.202857971191406,-16.73752784729004,73.5049057006836,-30.402542114257812,77.87604522705078,3.576185703277588,-12.437776565551758,123.79390716552734,63.59923553466797,-35.1226806640625,-120.55567169189453,54.106964111328125,85.73706817626953,96.72454833984375,-46.67421340942383,41.37274932861328,-40.112205505371094,124.24107360839844,-66.81995391845703,63.38005065917969,40.29375457763672,-89.06515502929688,49.33359909057617,113.87905883789062,-19.064374923706055,-28.716955184936523,-90.32115173339844,128.03372192382812,107.41033172607422,15.6432466506958,-99.06697845458984,-92.74717712402344,59.00127029418945,-4.466275691986084,-7.508110523223877,30.17996597290039,-46.676979064941406,-25.441017150878906,-61.3449821472168,-9.733975410461426,-7.411584377288818,18.053306579589844,27.208053588867188,-27.158859252929688,-72.2413558959961,108.8161392211914,54.33720016479492,-33.58793640136719,3.9858713150024414,92.46388244628906,88.24430084228516,-42.282901763916016,-78.95083618164062,30.32660675048828,-8.510007858276367,60.56027603149414,-19.887460708618164,-87.61139678955078,-100.3312759399414,-46.02817153930664,9.286023139953613,-13.542482376098633,36.156578063964844,19.81509017944336,-83.42898559570312,39.454833984375,43.812259674072266,-20.301101684570312,35.997100830078125,6.231748580932617,37.77397155761719,-92.10557556152344,47.18024444580078,86.38167572021484,-45.69272994995117,47.481895446777344,-73.47389221191406,-82.63700103759766,-115.12962341308594,73.25901794433594,-88.72718048095703,2.064282178878784,-35.14739990234375,-123.14188385009766,69.88214874267578,73.68883514404297,-71.50260925292969,-28.065580368041992,-156.74838256835938,-28.817291259765625,-104.79481506347656,-87.2678451538086,-163.2965850830078,68.52439880371094,-59.91020965576172,-101.76201629638672,-156.36001586914062,-72.66532135009766,65.9288558959961,36.22478485107422,-15.324546813964844,-21.51112937927246
AnomalyDetection/data/Fe15/DSC00552.JPG,-51.837520599365234,-23.93990135192871,17.12328338623047,-106.81378936767578,40.29203414916992,61.945499420166016,3.2912135124206543,-19.924175262451172,-105.52252960205078,105.44771575927734,-88.63480377197266,-35.70744705200195,-110.71785736083984,-84.43360900878906,105.14144134521484,52.131282806396484,-68.26309967041016,-7.839071750640869,62.6641731262207,-100.24969482421875,-17.036781311035156,32.47026443481445,5.691892623901367,29.4226131439209,105.07807159423828,-75.93082427978516,48.40985107421875,-13.205574035644531,77.07587432861328,-28.733402252197266,77.08353424072266,13.964344024658203,-15.320955276489258,123.61324310302734,56.81379318237305,-27.622854232788086,-120.30024719238281,44.51997375488281,84.1253662109375,97.68621063232422,-49.30385971069336,38.29364776611328,-44.995826721191406,120.43404388427734,-70.1267318725586,61.201263427734375,40.65564727783203,-82.31510925292969,46.349544525146484,111.1210708618164,-16.98688316345215,-22.54599380493164,-86.01133728027344,126.8141860961914,104.84114837646484,10.27722454071045,-95.91637420654297,-83.57646942138672,52.51093673706055,-0.8227989077568054,-1.8483726978302002,32.174049377441406,-45.324974060058594,-28.60332679748535,-53.178646087646484,-12.101420402526855,-7.137933731079102,17.028043746948242,28.2930850982666,-21.326305389404297,-65.33937072753906,110.52163696289062,59.193817138671875,-26.785606384277344,2.556593418121338,92.86611938476562,91.06945037841797,-37.6359977722168,-71.9499740600586,30.444711685180664,1.4271482229232788,62.00285720825195,-19.48358154296875,-83.1214370727539,-92.99730682373047,-47.31776428222656,11.040345191955566,-4.216866970062256,30.017309188842773,15.20682144165039,-78.5396728515625,36.337242126464844,42.254825592041016,-28.320207595825195,27.629438400268555,5.520749568939209,28.126550674438477,-91.3265151977539,42.06279754638672,77.10264587402344,-47.62556838989258,49.38671875,-72.39856719970703,-78.62333679199219,-121.1456298828125,66.97511291503906,-85.58161163330078,-0.2700818181037903,-41.06000518798828,-116.32343292236328,69.36729431152344,74.49647521972656,-69.19511413574219,-20.061622619628906,-156.70082092285156,-25.074832916259766,-97.53785705566406,-91.00101470947266,-163.81666564941406,62.36727523803711,-56.43865966796875,-101.16239929199219,-150.73983764648438,-74.65666198730469,65.55797576904297,40.168983459472656,-6.81040096282959,-22.235780715942383
AnomalyDetection/data/Fe20/DSC00557.JPG,-60.72518539428711,-49.82297897338867,20.637664794921875,-87.33405303955078,36.54672622680664,19.258758544921875,-5.914849758148193,-20.546443939208984,-80.31166076660156,92.55741882324219,-110.4464340209961,3.123317241668701,-118.09852600097656,-66.13131713867188,100.36902618408203,38.123207092285156,-67.19764709472656,-6.2543840408325195,58.8295783996582,-88.29536437988281,-15.548871040344238,12.204215049743652,-9.10588264465332,7.831756591796875,90.2897720336914,-82.67385864257812,42.93688201904297,-1.384597659111023,49.920936584472656,-16.109580993652344,71.6899185180664,0.7413397431373596,-26.268280029296875,99.89262390136719,21.171348571777344,-15.924056053161621,-110.12987518310547,22.428464889526367,95.28236389160156,95.60334777832031,-10.67568302154541,14.703633308410645,-39.29948425292969,125.17044830322266,-61.363922119140625,57.310997009277344,56.13407516479492,-74.52909851074219,31.43712043762207,87.53842163085938,-36.60025405883789,-37.05644226074219,-75.18343353271484,109.39645385742188,109.07196044921875,-3.807568311691284,-93.87701416015625,-33.30213165283203,21.433637619018555,3.1907670497894287,5.11095666885376,28.5091609954834,-13.827173233032227,-32.90186309814453,-25.096771240234375,-17.005340576171875,24.03491973876953,-5.528610706329346,43.1939811706543,-34.0194091796875,-30.48763084411621,124.01306915283203,26.885379791259766,-1.853594422340393,-20.37269401550293,67.12468719482422,96.2396011352539,-7.594096660614014,-64.2496337890625,55.33403015136719,7.21198034286499,42.17714309692383,-22.033395767211914,-47.039405822753906,-80.92325592041016,-54.75567626953125,31.440866470336914,-31.945234298706055,26.74306297302246,-2.7494773864746094,-84.15388488769531,29.69618797302246,41.215492248535156,-16.89588737487793,28.129350662231445,11.803573608398438,30.032455444335938,-79.46949768066406,54.71168899536133,76.47921752929688,-37.863128662109375,37.998512268066406,-49.121253967285156,-68.31360626220703,-90.70352172851562,-1.6071215867996216,-74.31283569335938,6.610626220703125,-16.150026321411133,-99.33429718017578,90.38919067382812,39.5649528503418,-78.12620544433594,-22.621801376342773,-138.20423889160156,-25.07839584350586,-100.91764831542969,-104.54327392578125,-132.9569091796875,38.8839225769043,-55.35665512084961,-110.38763427734375,-139.69883728027344,-50.24822998046875,45.5029182434082,45.69647216796875,5.013838768005371,-43.67427444458008
AnomalyDetection/data/Fe20/DSC00558.JPG,-50.558712005615234,-63.26552200317383,-0.02313486859202385,-40.42354965209961,29.06850242614746,-18.82115364074707,-2.593883991241455,-29.43661117553711,-74.15777587890625,101.35706329345703,-160.67266845703125,58.52655029296875,-116.96200561523438,-37.676734924316406,91.11223602294922,0.15637005865573883,-67.96528625488281,34.76514434814453,32.94939041137695,-53.06789779663086,-40.614288330078125,19.683639526367188,-5.261842250823975,9.100900650024414,63.46017837524414,-133.7350616455078,35.622371673583984,36.582801818847656,70.28064727783203,5.3573503494262695,59.79246139526367,28.373228073120117,-47.09097671508789,78.08077239990234,-25.35163116455078,28.467805862426758,-94.95267486572266,16.121042251586914,90.43426513671875,117.3006820678711,-3.280926465988159,-9.353658676147461,-70.90069580078125,95.18434143066406,-86.5833511352539,27.454774856567383,48.532379150390625,-26.046443939208984,17.585004806518555,52.43278121948242,-41.699588775634766,-32.88067626953125,-66.7114028930664,84.87682342529297,94.28927612304688,-13.026117324829102,-76.37971496582031,32.18254089355469,-33.72712707519531,2.062244415283203,54.74436950683594,6.595932483673096,20.3560791015625,-51.89110565185547,16.582683563232422,-42.31138229370117,35.17362594604492,9.550841331481934,66.1219482421875,-55.236392974853516,23.99995994567871,129.84848022460938,32.121795654296875,34.8710823059082,-29.714574813842773,64.940185546875,100.1083755493164,26.87187957763672,-37.24105453491211,64.78041076660156,28.748340606689453,28.87044906616211,-9.743715286254883,-13.193694114685059,-31.79579734802246,-60.00535583496094,31.8353214263916,2.453786849975586,-12.214803695678711,-28.69163703918457,-87.35452270507812,34.3852653503418,19.174524307250977,-51.45402526855469,-13.941265106201172,2.4496877193450928,-0.49080583453178406,-85.53783416748047,57.25605773925781,50.72468185424805,-48.734378814697266,12.190658569335938,-42.411861419677734,-58.16057205200195,-88.3330307006836,-89.732666015625,-63.73100662231445,-23.61436653137207,-30.125125885009766,-61.043556213378906,98.95796203613281,30.516096115112305,-58.26298904418945,26.37735939025879,-145.510986328125,-16.677845001220703,-66.6312255859375,-127.26069641113281,-144.8576202392578,-5.611461639404297,-33.4786376953125,-116.00652313232422,-129.11553955078125,-51.26686096191406,17.729026794433594,51.9880256652832,28.670364379882812,-51.189247131347656
